what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1344911530252
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1344911530252
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1344911530252
stopped,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1344911530252
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1344911530252
stopped,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1344911530252
activated,perspective,org.eclipse.wst.jsdt.ui,,"org.eclipse.wst.jsdt.ui.JavaPerspective",1344911574895
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1344911574895
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1344911574895
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1344911574895
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1344911574895
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1344911574895
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1344911574895
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1344911574895
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1344911574895
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1344911574895
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1344911574895
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1344911574895
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1344911574895
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1344911574895
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1344911574895
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1344911574895
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1344911574895
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1344911574895
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1344911574895
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1344911574895
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1344911574895
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1344911574895
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1344911574895
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1344911574895
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1344911574895
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1344911574895
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1344911574895
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1344911574910
started,bundle,org.eclipse.equinox.p2.director,2.0.3.R36x_v20101117-1018,"org.eclipse.equinox.p2.director",1344911574910
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1344911574910
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1344911574910
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1344911574910
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1344911574926
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1344911574926
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1344911574926
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1344911574926
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1344911574926
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1344911574926
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.3.R36x_v20101202,"org.eclipse.equinox.p2.touchpoint.eclipse",1344911574926
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1344911574926
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1344911574926
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1344911574926
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1344911574926
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1344911574926
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1344911574926
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1344911574926
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1344911574926
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1344911574926
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1344911574926
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1344911574926
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1344911574926
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1344911574926
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1344911574926
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1344911574926
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1344911574926
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1344911574926
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1344911574926
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1344911574926
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1344911574926
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1344911574926
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1344911574926
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1344911574926
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1344911574926
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1344911574926
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1344911574926
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1344911574926
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1344911574926
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1344911574926
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1344911574926
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1344911574926
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1344911574926
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1344911574926
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1344911574926
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1344911574926
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1344911574926
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1344911574926
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1344911574926
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1344911574926
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1344911574926
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1344911574926
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1344911574926
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1344911574926
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1344911574926
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1344911574926
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1344911574926
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1344911574926
started,bundle,org.eclipse.egit.core,2.0.0.201206130900-r,"org.eclipse.egit.core",1344911574926
started,bundle,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui",1344911574926
started,bundle,org.eclipse.jgit,2.0.0.201206130900-r,"org.eclipse.jgit",1344911574926
os,sysinfo,,,"win32",1344911574926
arch,sysinfo,,,"x86",1344911574926
ws,sysinfo,,,"win32",1344911574926
locale,sysinfo,,,"en_US",1344911574926
processors,sysinfo,,,"4",1344911574926
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1344911574926
java.runtime.version,sysinfo,,,"1.7.0_05-b06",1344911574926
java.specification.name,sysinfo,,,"Java Platform API Specification",1344911574926
java.specification.vendor,sysinfo,,,"Oracle Corporation",1344911574926
java.specification.version,sysinfo,,,"1.7",1344911574926
java.vendor,sysinfo,,,"Oracle Corporation",1344911574926
java.version,sysinfo,,,"1.7.0_05",1344911574926
java.vm.info,sysinfo,,,"mixed mode, sharing",1344911574926
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1344911574926
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1344911574926
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1344911574926
java.vm.specification.version,sysinfo,,,"1.7",1344911574926
java.vm.vendor,sysinfo,,,"Oracle Corporation",1344911574926
java.vm.version,sysinfo,,,"23.1-b03",1344911574926
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1344911581442
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1344911581536
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1344911581567
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1344911583020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911591442
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911595786
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1344911595989
opened,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.RepositoriesView",1344911596099
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1344911596208
error,log,,,"Contributor org.eclipse.ui.navigator.ProjectExplorer cannot be created.",1344911596239
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1344911596255
activated,perspective,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.GitRepositoryExploring",1344911596286
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1344911596302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1344911596364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1344911596364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911596396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911598771
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.RepositoriesView",1344911606099
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1344911607943
closed,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.RepositoriesView",1344911607990
activated,perspective,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.JavaPerspective",1344911613974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911624662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911634585
opened,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.RepositoriesView",1344911634647
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.RepositoriesView",1344911634710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1344911634725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1344911634725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911634757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911638491
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1344911638538
activated,perspective,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.GitRepositoryExploring",1344911642319
opened,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.GenericHistoryView",1344911644663
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.GenericHistoryView",1344911644679
opened,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1344911645538
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1344911645554
opened,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.StagingView",1344911647195
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.StagingView",1344911647210
opened,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.ReflogView",1344911648195
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.ReflogView",1344911648226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1344911660883
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1344911663086
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1344911663570
activated,perspective,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.JavaPerspective",1344911666836
activated,perspective,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.GitRepositoryExploring",1344911667899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911670930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911673321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.customizePerspective",1344911673352
activated,perspective,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.JavaPerspective",1344911675618
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.RepositoriesView",1344911681978
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911682165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911706682
executed,command,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.RepositoriesViewAddRepository",1344911706713
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1344911718542
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.RepositoriesView",1344911719729
activated,perspective,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.GitRepositoryExploring",1344911721386
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1344911721417
activated,perspective,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.JavaPerspective",1344911725089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911729792
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911738543
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.ReflogView",1344911738636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1344911738652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1344911738652
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1344911739621
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.ReflogView",1344911749215
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.RepositoriesView",1344911750137
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1344911752496
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1344911768981
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.RepositoriesView",1344911772513
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.ReflogView",1344911782029
opened,view,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.JavadocView",1344911786013
activated,view,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.JavadocView",1344911786060
opened,view,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.SourceView",1344911786795
activated,view,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.SourceView",1344911786810
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.RepositoriesView",1344911787388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911788748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911788764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911788842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911833953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911842813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911848532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1344911848547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911861329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344911867126
activated,perspective,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.TeamSynchronizingPerspective",1344911867236
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1344911867283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1344911867298
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1344911867298
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1344911871236
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1344911871267
activated,perspective,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.JavaPerspective",1344911874814
activated,view,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui.RepositoriesView",1344911878752
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1344911880471
